Age,Experience,Salary,Performance_Score,Work_Life_Balance,Department,Education_Level,Gender,Marital_Status,Job_Role
45,21,67224,5,3,Finance,Bachelor,Male,Married,Manager
36,10,42535,4,3,Engineering,High School,Male,Married,Engineer
32,11,59741,4,2,Marketing,Master,Male,Single,Manager
30,8,43319,2,3,HR,Master,Male,Married,Manager
32,6,41097,2,2,Engineering,Bachelor,Male,Married,Engineer
32,8,42497,5,4,Marketing,Master,Female,Single,Analyst
36,13,37491,2,3,Marketing,Bachelor,Female,Married,Executive
36,12,35782,4,3,Sales,High School,Female,Married,Manager
35,10,53400,4,3,Finance,Master,Male,Married,Manager
38,15,42539,3,1,Marketing,High School,Female,Married,Analyst
43,20,98063,4,4,Engineering,Master,Male,Divorced,Engineer
41,17,56563,2,5,Sales,Bachelor,Male,Married,Executive
24,3,39235,3,3,Sales,Bachelor,Female,Single,Manager
22,0,30000,3,3,Sales,Bachelor,Male,Single,Manager
41,16,72269,4,4,Engineering,Bachelor,Female,Married,Engineer
25,0,30000,4,4,Marketing,High School,Male,Married,Analyst
33,12,41054,2,3,HR,Bachelor,Female,Single,Clerk
26,5,44694,3,5,Marketing,Master,Female,Married,Analyst
22,1,30000,3,3,Sales,Bachelor,Male,Single,Manager
38,15,60666,3,2,Sales,Bachelor,Male,Married,Manager
40,19,56759,3,1,Sales,Bachelor,Male,Widowed,Executive
30,6,49024,4,3,Marketing,Master,Male,Single,Analyst
22,1,33195,5,3,Finance,Bachelor,Female,Single,Clerk
31,6,37675,1,2,Marketing,Bachelor,Female,Married,Executive
37,15,83613,4,1,Finance,PhD,Male,Divorced,Clerk
24,0,30000,4,5,Marketing,Bachelor,Female,Single,Executive
36,13,63946,5,3,Finance,Bachelor,Male,Divorced,Analyst
34,13,61793,2,3,HR,Master,Female,Married,Manager
39,18,58929,4,1,HR,Master,Male,Married,Clerk
35,11,49890,5,3,Finance,Bachelor,Male,Married,Analyst
28,2,30000,5,3,Finance,High School,Male,Single,Clerk
43,22,75479,3,5,Marketing,Master,Male,Married,Analyst
33,8,48708,3,4,Marketing,Bachelor,Male,Married,Executive
34,11,69867,4,2,Finance,Master,Male,Single,Analyst
28,6,30132,3,3,Sales,High School,Male,Married,Executive
31,10,44664,3,4,Marketing,Bachelor,Male,Single,Manager
28,6,32102,3,2,Sales,High School,Male,Single,Executive
33,12,70155,3,3,Engineering,Master,Male,Divorced,Engineer
46,23,75133,3,5,HR,Master,Female,Divorced,Manager
25,0,30000,1,4,Marketing,Bachelor,Male,Single,Analyst
23,0,46240,3,3,Finance,Master,Male,Divorced,Analyst
45,22,67661,3,3,Engineering,High School,Male,Widowed,Engineer
33,11,30000,2,3,Marketing,High School,Male,Single,Analyst
30,9,41354,4,3,HR,Master,Female,Single,Manager
42,20,65565,3,3,Finance,Master,Male,Divorced,Manager
30,5,55180,4,3,Sales,Master,Male,Married,Executive
47,24,80575,2,2,Finance,Master,Male,Divorced,Clerk
39,17,57048,4,5,Marketing,Bachelor,Male,Married,Analyst
31,9,62698,5,1,Engineering,Bachelor,Female,Single,Engineer
50,25,72248,3,3,HR,Master,Male,Married,Manager
30,9,40177,3,5,Sales,Bachelor,Female,Single,Manager
40,18,56585,4,3,Marketing,Bachelor,Male,Married,Manager
37,12,53984,4,2,Finance,Bachelor,Female,Married,Clerk
44,23,76099,2,5,Finance,Bachelor,Male,Married,Clerk
45,19,60002,5,4,Marketing,Master,Male,Married,Analyst
35,14,58356,3,3,Engineering,High School,Male,Widowed,Engineer
29,3,54434,4,3,Finance,Master,Male,Single,Clerk
38,15,51216,3,3,Sales,Bachelor,Female,Married,Executive
30,5,30000,3,3,HR,Bachelor,Male,Married,Clerk
49,28,62625,2,4,HR,Bachelor,Female,Married,Manager
35,9,52389,3,1,Engineering,Bachelor,Male,Divorced,Engineer
32,6,41905,5,2,Finance,Bachelor,Female,Married,Analyst
36,13,41228,4,3,HR,Bachelor,Female,Married,Clerk
25,1,37160,4,3,Finance,Bachelor,Female,Married,Manager
28,3,37683,5,5,Sales,Bachelor,Male,Single,Executive
43,19,45363,2,3,Sales,High School,Female,Married,Executive
30,9,30000,2,3,Marketing,High School,Female,Single,Analyst
27,2,33454,5,4,Marketing,Bachelor,Female,Married,Analyst
38,15,32489,3,3,HR,High School,Female,Married,Clerk
43,22,84807,4,5,Finance,Master,Male,Married,Analyst
40,15,50216,3,4,Marketing,Bachelor,Male,Married,Manager
41,16,62826,4,4,Sales,Master,Female,Married,Manager
29,5,46425,3,2,Marketing,Master,Female,Married,Manager
25,4,30000,4,2,HR,High School,Male,Single,Clerk
45,22,70133,5,3,HR,Master,Male,Married,Clerk
32,9,52365,4,3,Finance,Bachelor,Female,Married,Analyst
33,12,49610,3,4,HR,Master,Male,Single,Clerk
44,23,82323,3,2,Finance,Master,Male,Widowed,Manager
38,12,55521,2,3,Engineering,High School,Female,Married,Engineer
38,16,62930,4,3,Finance,Bachelor,Female,Married,Manager
50,26,86646,2,3,Engineering,Bachelor,Female,Married,Engineer
30,9,36829,5,2,Finance,Bachelor,Male,Married,Analyst
41,20,61960,4,4,Sales,Bachelor,Male,Married,Executive
35,13,46736,5,2,HR,Bachelor,Female,Widowed,Clerk
36,14,40444,3,3,HR,Bachelor,Female,Married,Clerk
45,20,52969,5,4,Marketing,Bachelor,Male,Divorced,Manager
38,15,83260,4,3,Finance,PhD,Female,Widowed,Manager
38,14,83088,4,4,Engineering,Master,Female,Married,Engineer
42,17,61126,2,4,HR,Bachelor,Male,Married,Clerk
32,11,39587,3,4,Marketing,High School,Male,Married,Analyst
29,7,30000,3,3,Finance,High School,Male,Married,Manager
27,1,30000,3,3,HR,Bachelor,Male,Single,Clerk
22,0,35432,3,3,Sales,Master,Male,Single,Executive
49,24,89065,5,4,Engineering,Bachelor,Male,Divorced,Engineer
27,1,30000,2,3,HR,Bachelor,Male,Married,Manager
33,10,63257,2,3,Finance,Master,Female,Single,Manager
33,7,43245,3,3,Marketing,Master,Male,Married,Analyst
37,15,60956,5,3,Finance,Bachelor,Female,Married,Manager
40,15,46533,3,4,Finance,High School,Female,Widowed,Clerk
41,16,57804,3,2,HR,Bachelor,Female,Married,Clerk
30,7,40854,3,4,HR,Bachelor,Female,Married,Clerk
33,7,70604,4,3,Sales,PhD,Female,Single,Executive
36,14,34740,1,3,Marketing,High School,Female,Divorced,Executive
33,12,32644,1,3,HR,High School,Male,Married,Manager
46,21,75763,1,2,Sales,Master,Female,Married,Executive
38,17,56239,3,4,Marketing,Master,Female,Married,Executive
40,18,102674,3,1,Finance,PhD,Female,Widowed,Analyst
39,14,49069,4,2,Marketing,Bachelor,Male,Married,Executive
43,18,81249,4,2,Engineering,Bachelor,Male,Widowed,Engineer
36,10,49308,2,2,Engineering,High School,Male,Married,Engineer
25,4,37673,3,3,Engineering,High School,Male,Single,Engineer
37,11,43592,3,2,Marketing,Bachelor,Female,Married,Manager
30,6,31640,2,3,HR,Bachelor,Female,Married,Clerk
31,10,35955,3,3,Finance,High School,Female,Married,Analyst
39,18,81105,4,4,Finance,Master,Male,Married,Manager
43,19,44524,3,2,HR,High School,Male,Widowed,Clerk
35,13,73484,4,3,Finance,Master,Female,Married,Analyst
37,15,47283,3,2,Marketing,Bachelor,Female,Married,Analyst
46,21,88589,3,4,Finance,Master,Female,Married,Analyst
36,13,50561,3,3,Engineering,High School,Male,Married,Engineer
53,27,114503,3,3,Engineering,Master,Male,Married,Engineer
38,15,61315,4,3,Engineering,High School,Male,Married,Engineer
22,0,38337,4,2,Marketing,Bachelor,Female,Single,Analyst
40,17,69382,3,2,Marketing,Master,Male,Married,Analyst
37,16,57214,4,4,Engineering,High School,Male,Divorced,Engineer
44,23,63939,3,2,Marketing,Bachelor,Female,Married,Analyst
39,15,91642,4,5,Engineering,Master,Male,Married,Engineer
34,10,75737,5,5,Engineering,Master,Male,Single,Engineer
26,1,30683,4,3,Engineering,High School,Male,Married,Engineer
33,8,39665,3,5,Finance,High School,Male,Single,Clerk
29,4,37416,4,1,Finance,High School,Male,Single,Analyst
30,9,42049,5,1,Sales,High School,Female,Single,Manager
39,16,105905,2,2,Engineering,PhD,Male,Married,Engineer
46,20,48974,3,2,HR,Bachelor,Female,Widowed,Manager
37,12,43011,3,2,Finance,Bachelor,Female,Widowed,Clerk
26,1,58539,3,3,Finance,PhD,Male,Single,Analyst
38,17,62182,3,1,Engineering,Bachelor,Female,Married,Engineer
43,17,74230,3,3,Engineering,Bachelor,Female,Divorced,Engineer
30,9,63554,3,3,Engineering,Bachelor,Female,Single,Engineer
34,8,39124,3,1,Marketing,Bachelor,Female,Married,Manager
35,14,47872,4,4,Finance,Bachelor,Male,Married,Clerk
29,6,30000,1,3,Finance,High School,Male,Single,Analyst
39,14,41760,5,4,HR,Bachelor,Female,Married,Clerk
34,12,49274,3,5,Engineering,High School,Male,Married,Engineer
37,15,51498,4,3,Finance,High School,Female,Married,Clerk
28,3,38014,3,4,Finance,Bachelor,Female,Single,Manager
31,6,47278,3,2,Marketing,Bachelor,Male,Single,Executive
40,15,54819,3,3,Marketing,Bachelor,Female,Married,Executive
32,7,46175,4,3,Finance,Bachelor,Male,Single,Analyst
47,21,67256,4,3,Finance,Bachelor,Male,Married,Analyst
32,9,30000,4,4,HR,High School,Female,Divorced,Clerk
36,14,49159,3,4,Marketing,Bachelor,Male,Married,Analyst
41,17,76839,2,3,Finance,Master,Female,Married,Manager
25,3,37550,3,1,Engineering,High School,Male,Married,Engineer
22,0,42910,3,3,Engineering,Master,Male,Single,Engineer
24,3,31687,3,3,HR,Master,Male,Single,Clerk
43,18,68965,1,3,Engineering,High School,Male,Married,Engineer
31,6,30363,3,1,HR,High School,Female,Married,Clerk
52,27,119257,3,5,Finance,PhD,Female,Married,Analyst
31,10,36124,3,5,Marketing,High School,Male,Married,Analyst
36,13,62707,4,4,Marketing,Master,Female,Married,Manager
45,22,78858,3,1,Engineering,Bachelor,Female,Married,Engineer
49,25,63509,5,3,Marketing,Bachelor,Male,Married,Manager
49,26,52189,3,3,Sales,High School,Male,Divorced,Executive
43,20,53967,3,3,HR,Bachelor,Female,Divorced,Manager
42,17,46908,4,1,HR,Bachelor,Female,Married,Clerk
39,13,40021,4,3,HR,Bachelor,Male,Married,Clerk
40,18,58681,4,4,Sales,Master,Male,Married,Manager
31,8,66383,4,5,Finance,Master,Female,Married,Analyst
29,6,35460,4,3,Marketing,Bachelor,Male,Married,Executive
34,13,56088,4,5,HR,Master,Female,Married,Manager
33,9,58055,4,5,Finance,Master,Male,Single,Analyst
31,5,52781,4,3,Finance,Master,Female,Married,Manager
39,18,61077,1,3,Engineering,Bachelor,Male,Married,Engineer
41,16,68178,4,2,Finance,Master,Female,Married,Clerk
35,13,71887,3,3,Engineering,Bachelor,Male,Divorced,Engineer
45,21,92579,5,1,Engineering,Bachelor,Male,Married,Engineer
27,6,52977,3,1,Marketing,PhD,Male,Single,Executive
33,10,33252,3,4,Marketing,High School,Male,Divorced,Analyst
29,6,39012,5,4,Finance,High School,Male,Married,Clerk
22,0,50237,2,3,Engineering,Master,Female,Single,Engineer
34,11,41050,4,3,Finance,High School,Female,Single,Clerk
34,13,64913,3,3,Finance,Master,Male,Single,Analyst
45,24,75777,1,3,Sales,Master,Male,Married,Manager
39,16,53011,5,2,Engineering,High School,Male,Divorced,Engineer
27,4,40326,2,4,Finance,Bachelor,Male,Single,Analyst
47,22,69749,4,3,HR,Master,Male,Divorced,Clerk
43,21,60176,3,1,Marketing,Bachelor,Male,Widowed,Analyst
39,15,64775,4,3,Finance,Master,Male,Married,Manager
33,12,72155,4,4,Finance,Master,Male,Single,Analyst
28,4,30682,4,5,Finance,Bachelor,Female,Married,Clerk
32,7,44874,5,3,Engineering,High School,Male,Married,Engineer
42,21,91728,2,2,Engineering,Master,Female,Married,Engineer
48,23,57162,4,3,Marketing,Bachelor,Male,Married,Executive
45,20,42030,4,5,HR,High School,Female,Divorced,Clerk
31,5,35450,3,3,Sales,Master,Female,Single,Executive
27,4,45325,3,5,Sales,Master,Male,Single,Executive
35,9,46415,4,1,HR,Bachelor,Male,Married,Manager
22,0,30000,4,4,HR,Bachelor,Male,Divorced,Clerk
37,13,79630,2,2,Engineering,Bachelor,Male,Married,Engineer
33,10,43951,2,4,HR,Master,Male,Single,Clerk
31,5,38214,2,1,HR,Master,Female,Single,Manager
23,0,49678,3,3,HR,PhD,Male,Divorced,Clerk
38,12,46215,2,4,Finance,Bachelor,Male,Married,Clerk
31,8,49040,3,3,Sales,Master,Male,Married,Executive
26,5,76057,3,4,Finance,PhD,Female,Single,Clerk
22,0,30000,4,3,Sales,High School,Female,Single,Executive
34,9,35304,4,5,Marketing,High School,Female,Married,Executive
47,21,84549,3,1,Finance,Master,Male,Married,Analyst
46,22,42709,1,3,Sales,High School,Male,Married,Manager
31,5,30000,4,5,Sales,High School,Female,Single,Executive
30,4,34493,4,3,HR,High School,Male,Single,Clerk
38,16,55118,4,5,Sales,Bachelor,Female,Divorced,Executive
28,3,34598,4,4,Marketing,Bachelor,Female,Single,Executive
37,14,52189,3,3,Sales,Bachelor,Female,Married,Executive
40,14,119367,3,3,Engineering,PhD,Male,Married,Engineer
43,21,88344,4,4,Engineering,Master,Female,Married,Engineer
34,12,69588,2,5,Engineering,Master,Female,Single,Engineer
33,8,43104,3,3,Engineering,High School,Male,Single,Engineer
28,3,49207,2,3,Finance,Master,Male,Single,Analyst
29,4,44122,3,2,Sales,Master,Female,Married,Executive
33,10,43614,3,3,Marketing,Bachelor,Female,Single,Analyst
37,15,54712,3,2,Finance,Bachelor,Female,Divorced,Clerk
41,17,64389,3,3,Finance,Bachelor,Male,Divorced,Manager
29,6,33674,3,4,Marketing,Master,Female,Married,Analyst
45,24,82240,5,3,Engineering,Bachelor,Male,Widowed,Engineer
33,7,56774,4,3,Engineering,Master,Male,Married,Engineer
34,9,41793,4,1,Finance,Bachelor,Female,Single,Clerk
29,7,30016,2,4,Marketing,Bachelor,Female,Single,Executive
22,0,37395,3,3,Sales,Master,Female,Single,Manager
41,18,52050,1,3,Finance,High School,Female,Married,Analyst
40,19,60683,1,3,Sales,Bachelor,Male,Widowed,Executive
33,10,70831,3,2,Marketing,PhD,Male,Single,Executive
35,12,70722,3,3,Finance,Master,Male,Divorced,Analyst
38,14,44883,3,4,Finance,Bachelor,Female,Married,Analyst
24,0,31496,4,2,Marketing,Bachelor,Male,Divorced,Analyst
31,7,45553,4,5,Finance,Bachelor,Female,Married,Analyst
40,17,87916,3,3,Engineering,Master,Male,Married,Engineer
26,5,36880,4,3,Sales,Bachelor,Female,Single,Executive
37,15,49748,3,3,Sales,Bachelor,Male,Divorced,Executive
25,3,38624,4,4,Engineering,High School,Male,Married,Engineer
38,12,49131,3,3,Marketing,Master,Female,Divorced,Executive
34,9,55876,2,4,Marketing,Master,Female,Married,Analyst
23,0,37140,4,3,HR,PhD,Male,Single,Manager
43,21,51293,3,4,Sales,Bachelor,Male,Married,Executive
29,6,45101,5,5,Marketing,Master,Female,Married,Manager
29,6,31457,2,2,Marketing,Bachelor,Male,Single,Manager
36,12,54611,4,5,Engineering,Bachelor,Male,Married,Engineer
43,17,77773,3,3,Finance,Master,Female,Married,Clerk
27,3,37214,3,1,Marketing,Bachelor,Female,Married,Executive
35,10,57791,4,3,Engineering,Bachelor,Male,Married,Engineer
38,16,68540,4,2,Engineering,Master,Male,Married,Engineer
39,16,56657,4,3,Sales,Bachelor,Male,Married,Manager
36,14,37545,2,1,Marketing,High School,Male,Married,Executive
32,11,69408,3,2,Engineering,Bachelor,Male,Married,Engineer
29,7,55369,1,2,Finance,Bachelor,Female,Divorced,Analyst
35,14,67826,3,1,Engineering,Master,Female,Married,Engineer
27,3,35615,4,2,Marketing,High School,Male,Single,Analyst
22,0,30000,3,5,HR,Master,Male,Single,Clerk
38,13,35574,4,5,Marketing,High School,Female,Married,Analyst
41,19,60449,3,4,Marketing,Bachelor,Female,Married,Analyst
22,0,30000,3,1,Marketing,Bachelor,Female,Single,Manager
27,6,54496,3,1,Engineering,Master,Female,Married,Engineer
39,15,31656,3,1,HR,High School,Female,Married,Clerk
49,28,101901,3,3,Engineering,Master,Male,Widowed,Engineer
35,11,46671,2,5,Finance,Bachelor,Male,Married,Analyst
29,8,75688,4,4,Finance,PhD,Female,Single,Analyst
33,9,80952,4,2,Engineering,Master,Female,Single,Engineer
44,23,65563,4,3,HR,Master,Male,Divorced,Clerk
30,6,48834,3,4,Finance,Master,Female,Married,Clerk
29,3,30000,3,4,Marketing,Bachelor,Male,Single,Manager
31,10,42589,3,2,Marketing,Master,Female,Single,Analyst
28,6,34509,3,2,Finance,Bachelor,Female,Single,Analyst
35,10,33987,3,3,Finance,High School,Male,Married,Manager
46,20,77674,5,2,Engineering,Bachelor,Male,Married,Engineer
37,11,41189,2,4,Marketing,Bachelor,Male,Divorced,Analyst
33,12,59947,3,2,Engineering,Bachelor,Female,Single,Engineer
32,7,46732,4,2,Finance,Bachelor,Female,Divorced,Clerk
24,2,32537,3,2,Sales,Bachelor,Female,Single,Executive
41,15,46677,4,1,Sales,Bachelor,Male,Married,Manager
34,12,40117,4,3,Marketing,High School,Male,Single,Analyst
33,9,50089,3,2,Sales,PhD,Male,Single,Manager
57,32,80060,4,2,HR,Master,Male,Married,Clerk
37,14,78686,3,4,Finance,Master,Male,Married,Clerk
29,5,43122,4,1,Finance,Bachelor,Male,Married,Clerk
32,7,30000,1,2,HR,Bachelor,Male,Single,Clerk
43,22,82625,2,2,Sales,PhD,Female,Married,Executive
35,14,76908,4,1,Engineering,Master,Female,Divorced,Engineer
24,2,47684,3,3,Engineering,Master,Male,Single,Engineer
41,15,53243,4,2,Marketing,Bachelor,Female,Widowed,Executive
30,7,59999,3,3,Engineering,Bachelor,Male,Divorced,Engineer
48,27,89656,4,3,Finance,Master,Female,Married,Clerk
42,17,71465,2,3,Engineering,Bachelor,Female,Married,Engineer
31,5,30720,5,5,Marketing,Bachelor,Male,Married,Manager
43,17,85348,3,2,Engineering,Master,Male,Widowed,Engineer
35,10,45457,3,3,Marketing,Master,Male,Married,Manager
40,14,48565,4,4,Marketing,Bachelor,Female,Married,Analyst
38,17,57604,5,5,Finance,Bachelor,Female,Married,Manager
29,4,55757,5,3,Marketing,PhD,Male,Married,Manager
30,5,38472,3,2,HR,Bachelor,Male,Married,Clerk
42,20,71787,4,1,HR,Master,Female,Divorced,Clerk
32,9,57658,3,2,Finance,Master,Male,Single,Clerk
32,10,51878,4,5,HR,Master,Male,Single,Manager
28,5,42002,3,3,Sales,Master,Female,Single,Executive
37,12,48175,3,3,Finance,Bachelor,Male,Married,Clerk
49,23,63429,4,3,Finance,Bachelor,Female,Widowed,Clerk
27,4,35903,4,3,Marketing,Bachelor,Female,Single,Manager
35,10,30577,4,2,Finance,High School,Male,Married,Analyst
44,19,59721,4,5,Marketing,Bachelor,Female,Divorced,Analyst
34,12,48054,4,4,Engineering,High School,Male,Single,Engineer
38,16,59891,2,3,Marketing,Master,Female,Widowed,Analyst
27,1,31382,4,3,HR,Bachelor,Male,Single,Clerk
37,13,30651,4,3,Marketing,High School,Female,Divorced,Executive
33,12,48765,3,1,Engineering,High School,Female,Married,Engineer
41,17,63392,4,2,Sales,Bachelor,Female,Married,Executive
43,19,45664,4,2,Sales,High School,Female,Married,Executive
53,27,70272,5,3,Finance,Bachelor,Female,Married,Clerk
39,16,45995,3,2,Finance,High School,Female,Married,Manager
37,11,60470,3,2,Marketing,Master,Male,Married,Manager
36,10,61761,5,4,Sales,PhD,Female,Widowed,Manager
32,7,46740,3,4,Marketing,PhD,Female,Single,Analyst
37,12,41099,4,1,HR,Bachelor,Male,Married,Manager
32,7,36823,5,2,Finance,Bachelor,Male,Single,Clerk
36,15,39157,4,4,Marketing,Bachelor,Female,Divorced,Analyst
44,21,71795,5,4,Finance,Bachelor,Male,Widowed,Manager
27,4,39178,3,3,Marketing,Bachelor,Male,Single,Executive
42,17,41468,2,3,HR,High School,Male,Married,Clerk
44,20,85096,2,1,Finance,Master,Female,Married,Clerk
34,13,61708,4,4,Engineering,Bachelor,Male,Single,Engineer
22,0,40434,1,4,Finance,Bachelor,Female,Single,Clerk
30,8,36915,4,3,Marketing,Bachelor,Male,Single,Executive
44,21,67652,2,5,Finance,Bachelor,Female,Divorced,Clerk
34,11,65959,5,1,Engineering,Master,Male,Single,Engineer
28,4,30000,2,2,HR,Bachelor,Female,Married,Clerk
31,10,37638,3,3,HR,Bachelor,Female,Single,Clerk
40,17,86639,4,2,Engineering,Bachelor,Female,Divorced,Engineer
38,14,51626,4,4,Finance,High School,Female,Widowed,Clerk
33,7,48813,3,4,Finance,Bachelor,Male,Divorced,Analyst
32,6,60814,5,4,Finance,PhD,Female,Married,Clerk
32,11,59729,3,2,HR,PhD,Male,Single,Manager
28,4,58827,3,4,Finance,Master,Male,Single,Manager
46,20,66122,3,2,Finance,Bachelor,Female,Divorced,Analyst
32,11,36326,4,2,HR,High School,Female,Married,Clerk
43,18,54231,3,3,Sales,Bachelor,Male,Married,Executive
45,24,69674,4,1,HR,Master,Female,Widowed,Clerk
41,19,67395,3,5,HR,Master,Female,Married,Manager
31,6,55103,1,3,Engineering,Master,Male,Single,Engineer
37,13,48679,3,3,Marketing,Bachelor,Male,Married,Analyst
34,9,41598,5,4,Engineering,High School,Female,Single,Engineer
28,3,30000,4,3,Sales,High School,Female,Single,Executive
37,13,40346,2,3,Finance,High School,Male,Divorced,Clerk
26,2,39674,2,3,Marketing,Bachelor,Female,Single,Executive
43,17,71732,3,3,Engineering,Bachelor,Male,Married,Engineer
31,9,62531,4,3,Finance,Master,Female,Married,Clerk
36,12,45501,2,5,Marketing,Bachelor,Female,Divorced,Executive
36,13,51692,3,5,Finance,Bachelor,Female,Married,Manager
33,10,42126,3,3,Finance,High School,Female,Married,Manager
39,17,46564,4,3,Marketing,High School,Female,Widowed,Analyst
31,10,49840,1,4,Finance,Master,Female,Single,Manager
41,20,66720,3,3,Finance,Bachelor,Female,Married,Manager
25,2,42197,4,4,Engineering,Bachelor,Female,Married,Engineer
35,11,62764,3,4,Finance,Master,Female,Married,Manager
48,26,83346,4,5,Finance,Bachelor,Male,Married,Manager
27,6,56005,2,4,Engineering,Bachelor,Female,Single,Engineer
30,9,53225,3,4,HR,Master,Male,Single,Manager
38,13,67076,2,3,Finance,Master,Male,Divorced,Manager
36,13,44965,4,3,Marketing,Bachelor,Female,Married,Analyst
37,13,41113,2,4,Finance,Bachelor,Female,Married,Manager
38,16,54968,2,1,HR,Bachelor,Female,Divorced,Manager
39,18,58739,3,3,Finance,Master,Female,Married,Analyst
42,17,82469,3,5,Engineering,Bachelor,Male,Married,Engineer
37,14,72210,3,3,Finance,Master,Female,Married,Manager
33,10,65811,3,2,Sales,Master,Male,Single,Executive
39,17,88652,3,3,Engineering,Master,Female,Married,Engineer
48,27,94901,1,2,Engineering,Bachelor,Male,Married,Engineer
